classIDx,video_name,image_name,frame_idx,inter_neg_score,inter_pos_score,intra_score,score,mean_score,std_score,min_score,max_score
1,c01_20210204082651,c01_20210204082651_20,20,0.8333225,0.85791373,0.7353799,-0.12253,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210204082651,c01_20210204082651_23,23,0.84442025,0.87549734,0.8158814,-0.05962,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210204082651,c01_20210204082651_24,24,0.8412284,0.87577206,0.8130728,-0.0627,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210204082651,c01_20210204082651_25,25,0.84006625,0.8758375,0.81098855,-0.06485,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210204082651,c01_20210204082651_62,62,0.82915694,0.8266443,0.68311685,-0.14604,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210204082651,c01_20210204082651_95,95,0.84939116,0.8546618,0.70022684,-0.15443,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210204082651,c01_20210204082651_96,96,0.85457873,0.8643171,0.68106794,-0.18325,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210204082651,c01_20210204082651_105,105,0.865937,0.87080157,0.64687204,-0.22393,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210204082651,c01_20210204082651_106,106,0.8566605,0.8557385,0.673091,-0.18357,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210204082651,c01_20210204082651_107,107,0.8627952,0.85310966,0.6684197,-0.19438,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210204082651,c01_20210204082651_108,108,0.8625994,0.8699962,0.6157594,-0.25424,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210204082651,c01_20210204082651_110,110,0.86565524,0.8768452,0.5940485,-0.2828,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210204082651,c01_20210204082651_113,113,0.8529,0.8744453,0.6794185,-0.19503,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210208081743,c01_20210208081743_7,7,0.9028201,0.91643625,0.72360706,-0.19283,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210208081743,c01_20210208081743_8,8,0.90271115,0.916237,0.7215389,-0.1947,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210208081743,c01_20210208081743_9,9,0.9030959,0.9163929,0.72165155,-0.19474,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210208081743,c01_20210208081743_17,17,0.9223477,0.93563974,0.69316345,-0.24248,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210208081743,c01_20210208081743_20,20,0.90634596,0.9189728,0.64127016,-0.2777,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210208081743,c01_20210208081743_23,23,0.865806,0.89726245,0.72343993,-0.17382,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210208081743,c01_20210208081743_24,24,0.865885,0.89714706,0.7237642,-0.17338,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210208081743,c01_20210208081743_25,25,0.8657888,0.897128,0.7237778,-0.17335,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210208081743,c01_20210208081743_62,62,0.87756395,0.9074799,0.6535566,-0.25392,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210208081743,c01_20210208081743_95,95,0.95046425,0.93372154,0.60719,-0.34327,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210208081743,c01_20210208081743_96,96,0.95780957,0.93561757,0.5949025,-0.36291,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210208081743,c01_20210208081743_105,105,0.9335194,0.93124723,0.5828466,-0.35067,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210208081743,c01_20210208081743_106,106,0.9320679,0.92697173,0.57874286,-0.35333,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210208081743,c01_20210208081743_107,107,0.9297286,0.92437565,0.58204436,-0.34768,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210208081743,c01_20210208081743_108,108,0.92819065,0.9271968,0.5799631,-0.34823,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210208081743,c01_20210208081743_110,110,0.93017757,0.9278892,0.5491009,-0.38108,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210208081743,c01_20210208081743_113,113,0.9348075,0.9226513,0.5971471,-0.33766,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210209082624,c01_20210209082624_7,7,0.94046575,0.9390802,0.73578554,-0.20468,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210209082624,c01_20210209082624_8,8,0.940509,0.93912435,0.7411934,-0.19932,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210209082624,c01_20210209082624_9,9,0.940488,0.9390539,0.7402117,-0.20028,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210209082624,c01_20210209082624_17,17,0.86402345,0.8763906,0.7691835,-0.10721,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210209082624,c01_20210209082624_20,20,0.93706757,0.93054724,0.5822869,-0.35478,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210209082624,c01_20210209082624_23,23,0.9401345,0.93878305,0.7258334,-0.2143,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210209082624,c01_20210209082624_24,24,0.9401345,0.93878305,0.72397006,-0.21616,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210209082624,c01_20210209082624_25,25,0.9401345,0.93878305,0.7284299,-0.2117,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210209082624,c01_20210209082624_62,62,0.8809377,0.8761806,0.7779691,-0.10297,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210209082624,c01_20210209082624_95,95,0.9162321,0.9032177,0.6109842,-0.30525,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210209082624,c01_20210209082624_96,96,0.9121013,0.8945949,0.618093,-0.29401,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210209082624,c01_20210209082624_105,105,0.91306865,0.910985,0.5828466,-0.33022,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210209082624,c01_20210209082624_106,106,0.8953068,0.90301156,0.59953046,-0.30348,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210209082624,c01_20210209082624_107,107,0.898309,0.8940159,0.59736454,-0.30094,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210209082624,c01_20210209082624_108,108,0.9072011,0.9142927,0.58395004,-0.33034,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210209082624,c01_20210209082624_110,110,0.9024713,0.91290355,0.58718127,-0.32572,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210209082624,c01_20210209082624_113,113,0.91053313,0.9056236,0.58751786,-0.32302,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210211081838,c01_20210211081838_7,7,0.8706462,0.8781119,0.8047979,-0.07331,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210211081838,c01_20210211081838_8,8,0.8746779,0.8805683,0.80150473,-0.07906,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210211081838,c01_20210211081838_9,9,0.87301874,0.8794595,0.80279315,-0.07667,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210211081838,c01_20210211081838_17,17,0.8459723,0.86027455,0.7381006,-0.12217,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210211081838,c01_20210211081838_20,20,0.8160547,0.82969344,0.5822869,-0.24741,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210211081838,c01_20210211081838_23,23,0.8497337,0.88140893,0.8202332,-0.06118,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210211081838,c01_20210211081838_24,24,0.84964776,0.88094985,0.8184958,-0.06245,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210211081838,c01_20210211081838_25,25,0.84947276,0.8808656,0.82127917,-0.05959,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210211081838,c01_20210211081838_62,62,0.8088313,0.8237603,0.72325265,-0.10051,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210211081838,c01_20210211081838_95,95,0.8553302,0.85870445,0.67022693,-0.18848,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210211081838,c01_20210211081838_96,96,0.85557675,0.85207784,0.6522214,-0.20336,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210211081838,c01_20210211081838_105,105,0.8541198,0.8525823,0.6327281,-0.22139,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210211081838,c01_20210211081838_106,106,0.85402894,0.83945286,0.6418266,-0.2122,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210211081838,c01_20210211081838_107,107,0.86376524,0.82559824,0.64778864,-0.21598,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210211081838,c01_20210211081838_108,108,0.8523494,0.8381059,0.6597789,-0.19257,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210211081838,c01_20210211081838_110,110,0.8668962,0.8507726,0.6195012,-0.2474,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210211081838,c01_20210211081838_113,113,0.8500378,0.84482074,0.6184896,-0.23155,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210212082357,c01_20210212082357_7,7,0.93093866,0.9272725,0.7292192,-0.20172,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210212082357,c01_20210212082357_8,8,0.92597234,0.92586505,0.7352823,-0.19069,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210212082357,c01_20210212082357_9,9,0.9280739,0.9268069,0.73177034,-0.1963,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210212082357,c01_20210212082357_17,17,0.9439258,0.93170464,0.6147589,-0.32917,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210212082357,c01_20210212082357_20,20,0.86440116,0.88852334,0.74165463,-0.14687,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210212082357,c01_20210212082357_23,23,0.92492664,0.9123521,0.7183876,-0.20654,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210212082357,c01_20210212082357_24,24,0.92381907,0.9122757,0.71805966,-0.20576,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210212082357,c01_20210212082357_25,25,0.9239784,0.9128428,0.715626,-0.20835,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210212082357,c01_20210212082357_62,62,0.8622002,0.86977935,0.7962582,-0.07352,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210212082357,c01_20210212082357_95,95,0.9040514,0.90099406,0.62160814,-0.28244,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210212082357,c01_20210212082357_96,96,0.8999262,0.89321566,0.6046243,-0.2953,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210212082357,c01_20210212082357_105,105,0.9035904,0.9196883,0.5923048,-0.32738,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210212082357,c01_20210212082357_106,106,0.8820226,0.88635314,0.6151791,-0.27117,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210212082357,c01_20210212082357_107,107,0.89996994,0.9016031,0.5965902,-0.30501,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210212082357,c01_20210212082357_108,108,0.8803035,0.8899676,0.6059449,-0.28402,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210212082357,c01_20210212082357_110,110,0.9114804,0.91064745,0.5652261,-0.34625,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210212082357,c01_20210212082357_113,113,0.89705783,0.884328,0.615904,-0.28115,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210213081058,c01_20210213081058_7,7,0.87587464,0.8798895,0.74718,-0.13271,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210213081058,c01_20210213081058_8,8,0.87590635,0.87992513,0.74546707,-0.13446,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210213081058,c01_20210213081058_9,9,0.875859,0.8800101,0.7457911,-0.13422,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210213081058,c01_20210213081058_17,17,0.9427757,0.9280746,0.67823166,-0.26454,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210213081058,c01_20210213081058_20,20,0.8982204,0.8923355,0.634119,-0.2641,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210213081058,c01_20210213081058_23,23,0.85731924,0.88190126,0.74606943,-0.13583,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210213081058,c01_20210213081058_24,24,0.8571294,0.8839652,0.7382294,-0.14574,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210213081058,c01_20210213081058_25,25,0.85699934,0.88433015,0.73763275,-0.1467,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210213081058,c01_20210213081058_62,62,0.8892815,0.89758164,0.73018306,-0.1674,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210213081058,c01_20210213081058_95,95,0.931592,0.92248666,0.69802463,-0.23357,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210213081058,c01_20210213081058_96,96,0.93503916,0.9224962,0.7239566,-0.21108,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210213081058,c01_20210213081058_105,105,0.9369154,0.94285154,0.61014444,-0.33271,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210213081058,c01_20210213081058_106,106,0.94087,0.94692016,0.64082575,-0.30609,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210213081058,c01_20210213081058_107,107,0.9430636,0.9474631,0.62644625,-0.32102,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210213081058,c01_20210213081058_108,108,0.94579446,0.95793986,0.5995333,-0.35841,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210213081058,c01_20210213081058_110,110,0.9400692,0.95030886,0.60034883,-0.34996,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210213081058,c01_20210213081058_113,113,0.9155853,0.89933646,0.6703217,-0.24526,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210215082051,c01_20210215082051_7,7,0.8926405,0.8980957,0.79996264,-0.09813,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210215082051,c01_20210215082051_8,8,0.88856155,0.893951,0.8039662,-0.08998,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210215082051,c01_20210215082051_9,9,0.88883615,0.89334536,0.8058915,-0.08745,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210215082051,c01_20210215082051_17,17,0.8558117,0.86754245,0.75536764,-0.11217,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210215082051,c01_20210215082051_20,20,0.8179151,0.8471923,0.60323083,-0.24396,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210215082051,c01_20210215082051_23,23,0.8435227,0.8836205,0.82170844,-0.06191,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210215082051,c01_20210215082051_24,24,0.84590656,0.88349915,0.82797444,-0.05552,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210215082051,c01_20210215082051_25,25,0.8456435,0.8833818,0.8248129,-0.05857,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210215082051,c01_20210215082051_62,62,0.77554786,0.787989,0.6828855,-0.1051,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210215082051,c01_20210215082051_95,95,0.8849559,0.8751558,0.68277746,-0.20218,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210215082051,c01_20210215082051_96,96,0.86493325,0.8608889,0.6687988,-0.19613,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210215082051,c01_20210215082051_105,105,0.85059714,0.8733274,0.6233409,-0.24999,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210215082051,c01_20210215082051_106,106,0.8509966,0.86412275,0.64839876,-0.21572,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210215082051,c01_20210215082051_107,107,0.86108375,0.8503351,0.62666833,-0.23442,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210215082051,c01_20210215082051_108,108,0.86019605,0.866748,0.64324147,-0.22351,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210215082051,c01_20210215082051_110,110,0.869751,0.88264436,0.6466283,-0.23602,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210215082051,c01_20210215082051_113,113,0.8471709,0.8792562,0.6385627,-0.24069,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210216082645,c01_20210216082645_7,7,0.86520684,0.8902602,0.7034002,-0.18686,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210216082645,c01_20210216082645_8,8,0.8664228,0.8901859,0.70528394,-0.1849,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210216082645,c01_20210216082645_9,9,0.8657148,0.8898715,0.7043981,-0.18547,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210216082645,c01_20210216082645_17,17,0.9308799,0.93114567,0.6671999,-0.26395,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210216082645,c01_20210216082645_20,20,0.90849954,0.89042443,0.6290451,-0.27945,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210216082645,c01_20210216082645_23,23,0.8692362,0.8949035,0.7153369,-0.17957,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210216082645,c01_20210216082645_24,24,0.8693591,0.89551735,0.7150169,-0.1805,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210216082645,c01_20210216082645_25,25,0.8693448,0.89479685,0.71367085,-0.18113,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210216082645,c01_20210216082645_62,62,0.90192753,0.9239062,0.7007915,-0.22311,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210216082645,c01_20210216082645_95,95,0.93458855,0.92502713,0.64294016,-0.29165,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210216082645,c01_20210216082645_96,96,0.9388567,0.9268424,0.6528993,-0.28596,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210216082645,c01_20210216082645_105,105,0.92928064,0.92994344,0.60519886,-0.32474,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210216082645,c01_20210216082645_106,106,0.91671824,0.91934407,0.62858963,-0.29075,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210216082645,c01_20210216082645_107,107,0.9191096,0.9167647,0.63259363,-0.28652,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210216082645,c01_20210216082645_108,108,0.931358,0.91888106,0.62751573,-0.30384,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210216082645,c01_20210216082645_110,110,0.9170428,0.92492974,0.5757165,-0.34921,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210216082645,c01_20210216082645_113,113,0.9371429,0.9388369,0.58751786,-0.35132,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210222082445,c01_20210222082445_7,7,0.8746431,0.892668,0.7267412,-0.16593,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210222082445,c01_20210222082445_8,8,0.87245816,0.8923112,0.72343856,-0.16887,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210222082445,c01_20210222082445_9,9,0.87349993,0.89253694,0.7241521,-0.16838,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210222082445,c01_20210222082445_17,17,0.92163056,0.9361584,0.68128484,-0.25487,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210222082445,c01_20210222082445_20,20,0.8869649,0.8897001,0.60177886,-0.28792,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210222082445,c01_20210222082445_23,23,0.87343764,0.89743257,0.73253715,-0.1649,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210222082445,c01_20210222082445_24,24,0.86964643,0.89498234,0.72772604,-0.16726,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210222082445,c01_20210222082445_25,25,0.870124,0.8974269,0.7289243,-0.1685,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210222082445,c01_20210222082445_62,62,0.88225865,0.90751565,0.687387,-0.22013,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210222082445,c01_20210222082445_95,95,0.9329027,0.93120253,0.67432797,-0.25857,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210222082445,c01_20210222082445_96,96,0.9369201,0.9410509,0.66221046,-0.27884,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210222082445,c01_20210222082445_105,105,0.93082166,0.93484753,0.60603493,-0.32881,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210222082445,c01_20210222082445_106,106,0.92991245,0.9307338,0.61296535,-0.31777,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210222082445,c01_20210222082445_107,107,0.9192621,0.9294877,0.60841656,-0.32107,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210222082445,c01_20210222082445_108,108,0.9178073,0.9211007,0.61461174,-0.30649,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210222082445,c01_20210222082445_110,110,0.91440785,0.9217922,0.58631814,-0.33547,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210222082445,c01_20210222082445_113,113,0.9349775,0.91901135,0.61803085,-0.31695,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210223082742,c01_20210223082742_7,7,0.8675618,0.87447155,0.80778414,-0.06669,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210223082742,c01_20210223082742_8,8,0.8713768,0.8770541,0.80671155,-0.07034,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210223082742,c01_20210223082742_9,9,0.87127304,0.877559,0.80726826,-0.07029,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210223082742,c01_20210223082742_17,17,0.8193761,0.8416828,0.61111104,-0.23057,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210223082742,c01_20210223082742_20,20,0.83103526,0.8476695,0.75742173,-0.09025,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210223082742,c01_20210223082742_23,23,0.86883885,0.87762475,0.8287412,-0.04888,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210223082742,c01_20210223082742_24,24,0.86683726,0.87495077,0.8293615,-0.04559,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210223082742,c01_20210223082742_25,25,0.86326516,0.87570924,0.83096546,-0.04474,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210223082742,c01_20210223082742_62,62,0.8040755,0.7993881,0.66431785,-0.13976,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210223082742,c01_20210223082742_95,95,0.87776953,0.8808391,0.6623676,-0.21847,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210223082742,c01_20210223082742_96,96,0.8807789,0.86765355,0.65765643,-0.22312,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210223082742,c01_20210223082742_105,105,0.869473,0.86147356,0.66361237,-0.20586,-0.28074,0.05172,-0.35067,-0.20586
1,c01_20210223082742,c01_20210223082742_106,106,0.8743366,0.853077,0.6727806,-0.20156,-0.25677,0.0554,-0.35333,-0.17987
1,c01_20210223082742,c01_20210223082742_107,107,0.8725853,0.8518599,0.6690663,-0.20352,-0.26509,0.0525,-0.34768,-0.18805
1,c01_20210223082742,c01_20210223082742_108,108,0.85850394,0.8612597,0.6867256,-0.17453,-0.27529,0.05484,-0.35841,-0.17453
1,c01_20210223082742,c01_20210223082742_110,110,0.87081337,0.8552091,0.6064262,-0.26439,-0.3021,0.05086,-0.38108,-0.23459
1,c01_20210223082742,c01_20210223082742_113,113,0.8839247,0.87409437,0.6650814,-0.21884,-0.26258,0.05309,-0.35132,-0.17981
1,c01_20210226082213,c01_20210226082213_7,7,0.85485464,0.86736286,0.81584203,-0.05152,-0.13054,0.06227,-0.23431,-0.05152
1,c01_20210226082213,c01_20210226082213_8,8,0.8560745,0.8695223,0.814117,-0.05541,-0.12986,0.06016,-0.23152,-0.05541
1,c01_20210226082213,c01_20210226082213_9,9,0.85592973,0.8701472,0.8152095,-0.05494,-0.13028,0.06082,-0.23246,-0.05494
1,c01_20210226082213,c01_20210226082213_17,17,0.82727134,0.8227342,0.64159226,-0.18568,-0.20778,0.07596,-0.32917,-0.09158
1,c01_20210226082213,c01_20210226082213_20,20,0.82158065,0.82837105,0.6248843,-0.20349,-0.22377,0.0729,-0.35478,-0.09025
1,c01_20210226082213,c01_20210226082213_23,23,0.8512362,0.87683696,0.7813618,-0.09548,-0.13367,0.05832,-0.2143,-0.04888
1,c01_20210226082213,c01_20210226082213_24,24,0.85096896,0.8773598,0.7814514,-0.09591,-0.13213,0.06007,-0.21616,-0.04559
1,c01_20210226082213,c01_20210226082213_25,25,0.8505832,0.8773985,0.7817479,-0.09565,-0.13191,0.0601,-0.2159,-0.04474
1,c01_20210226082213,c01_20210226082213_62,62,0.80930763,0.8035099,0.6750391,-0.13427,-0.13937,0.05578,-0.25392,-0.07352
1,c01_20210226082213,c01_20210226082213_95,95,0.84786177,0.8490066,0.66981643,-0.17919,-0.23942,0.05539,-0.34327,-0.15443
1,c01_20210226082213,c01_20210226082213_96,96,0.86009884,0.85834473,0.6644143,-0.19568,-0.24677,0.05437,-0.36291,-0.18325
1,c01_20210226082213,c01_20210226082213_105,105,0.8570965,0.8663319,0.6429472,-0.22338,-0.28074,0.05172,-0.35067,-0.20586
